Image1,Image2,KeyPoint1_X,KeyPoint1_Y,KeyPoint2_X,KeyPoint2_Y,Width1,Height1,Width2,Height2
IMG_4039.jpg,IMG_4040.jpg,207.11534118652344,856.22412109375,251.333251953125,855.3087768554688,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,208.23529052734375,885.0776977539062,242.46165466308594,754.3838500976562,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,209.6839599609375,876.5640869140625,337.7919006347656,920.3225708007812,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,209.687744140625,575.439697265625,244.17904663085938,489.49444580078125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,211.00831604003906,800.08349609375,242.97337341308594,749.8341064453125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,211.21243286132812,881.4536743164062,272.06842041015625,836.5322265625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,211.32522583007812,370.8191833496094,252.4716033935547,312.5070495605469,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,212.51258850097656,889.3526000976562,256.9960021972656,827.7677001953125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,213.09024047851562,894.3370971679688,240.8536376953125,813.7352294921875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,213.14100646972656,595.310546875,260.6088562011719,655.09130859375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,213.87632751464844,464.40521240234375,258.46917724609375,294.3439636230469,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,218.84349060058594,913.5990600585938,402.69146728515625,940.6661987304688,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,218.84349060058594,913.5990600585938,381.26800537109375,939.046142578125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,220.19679260253906,465.72991943359375,251.6470489501953,370.4417419433594,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,221.97982788085938,882.1824951171875,284.2025451660156,916.1306762695312,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,227.5576629638672,832.4049072265625,251.333251953125,855.3087768554688,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,228.2763671875,414.5184631347656,264.5649108886719,331.0099182128906,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,230.62457275390625,918.6312255859375,380.08099365234375,955.9611206054688,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,230.91537475585938,554.7257690429688,257.1743469238281,576.4031372070312,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,231.09860229492188,833.614990234375,281.6530456542969,856.6070556640625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,235.38790893554688,848.081298828125,257.3992614746094,894.5545654296875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,238.02462768554688,890.550537109375,333.5609130859375,946.6201782226562,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,238.28248596191406,857.6400146484375,272.34417724609375,850.5211791992188,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,238.5703125,905.635009765625,306.8038635253906,936.5255126953125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,239.29893493652344,923.8858642578125,258.2359619140625,903.8823852539062,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,239.29893493652344,923.8858642578125,257.3992614746094,894.5545654296875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,240.03668212890625,848.5897216796875,251.333251953125,855.3087768554688,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,240.60679626464844,292.588134765625,317.9574279785156,222.7821044921875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,241.9285430908203,899.9779052734375,360.7051086425781,921.9290771484375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,244.1103057861328,926.3417358398438,281.6530456542969,856.6070556640625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,251.2581329345703,940.5095825195312,297.83258056640625,941.0816650390625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,251.62982177734375,346.2745056152344,264.5649108886719,331.0099182128906,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,255.33984375,855.8012084960938,310.5165710449219,897.1705932617188,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,259.995361328125,873.8527221679688,522.99072265625,893.8926391601562,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,260.2115173339844,949.2808837890625,461.25262451171875,940.555419921875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,261.0287780761719,900.0362548828125,243.15982055664062,834.4298095703125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,265.7701110839844,674.0805053710938,260.6088562011719,655.09130859375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,266.8906555175781,462.37774658203125,390.2669677734375,282.36810302734375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,268.43890380859375,271.66802978515625,501.6786193847656,152.83541870117188,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,268.9013671875,526.416748046875,400.53765869140625,275.7712097167969,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,271.4442138671875,298.8695373535156,325.2914733886719,243.04409790039062,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,272.61065673828125,945.9387817382812,267.9269104003906,873.3547973632812,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,276.7466125488281,512.3859252929688,268.899658203125,492.6004638671875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,277.93133544921875,482.88079833984375,352.45526123046875,544.1963500976562,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,278.4367980957031,541.409423828125,267.0106201171875,523.8939208984375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,279.2510681152344,520.1709594726562,269.0303955078125,500.0091857910156,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,280.55194091796875,299.82373046875,309.5164489746094,283.1322326660156,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,283.6177978515625,531.0765380859375,495.5511474609375,551.4080810546875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,285.16607666015625,548.56201171875,278.5321350097656,535.4302978515625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,285.80255126953125,542.1707763671875,275.6061706542969,528.9834594726562,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,287.46795654296875,524.3375854492188,500.0615539550781,541.4306640625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,287.46795654296875,524.3375854492188,273.3274230957031,506.1512756347656,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,287.8466491699219,279.8914794921875,469.1156311035156,212.43739318847656,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,288.57244873046875,509.97607421875,268.899658203125,492.6004638671875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,290.55914306640625,776.6070556640625,288.8038024902344,754.8837280273438,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,291.18023681640625,538.4554443359375,507.31103515625,557.017822265625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,291.9504089355469,552.0010986328125,275.6061706542969,528.9834594726562,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,294.0289306640625,545.7057495117188,282.6797790527344,529.5636596679688,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,294.4078369140625,503.1388244628906,268.4894104003906,486.97686767578125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,294.8894958496094,290.6707763671875,387.38037109375,244.68951416015625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,295.1224670410156,340.275390625,361.6012268066406,251.41183471679688,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,296.16363525390625,911.6046142578125,351.6837158203125,960.7723388671875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,296.23150634765625,521.6912841796875,336.2713317871094,533.2196044921875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,296.23150634765625,521.6912841796875,507.6942138671875,537.0466918945312,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,296.53533935546875,535.5184936523438,507.80029296875,551.4443359375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,298.96478271484375,510.18798828125,281.3326110839844,492.0884094238281,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,300.4006042480469,503.7195129394531,268.4894104003906,486.97686767578125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,300.8214416503906,285.0567626953125,516.5285034179688,236.06785583496094,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,301.8374328613281,537.58349609375,513.3894653320312,553.581298828125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,301.8374328613281,537.58349609375,513.3894653320312,553.581298828125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,304.55499267578125,872.4877319335938,322.3453674316406,859.0343017578125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,304.9613037109375,550.7592163085938,521.4146728515625,566.5364990234375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,306.7416687011719,783.93896484375,305.1783447265625,763.945068359375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,306.8008728027344,504.8857116699219,268.4894104003906,486.97686767578125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,306.8124084472656,269.4906921386719,383.5712890625,272.8661193847656,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,306.8565368652344,524.2347412109375,302.52587890625,500.8719787597656,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,307.21044921875,900.1419067382812,420.7753601074219,902.6574096679688,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,307.2968444824219,544.701171875,293.26177978515625,526.4252319335938,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,308.4560852050781,533.9078979492188,524.7571411132812,549.4340209960938,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,309.36761474609375,531.349853515625,300.8079833984375,323.3540954589844,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,309.7222900390625,536.9298706054688,523.9721069335938,552.7597045898438,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,309.77142333984375,924.1182250976562,310.5165710449219,897.1705932617188,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,313.211181640625,615.632080078125,539.0405883789062,567.2147827148438,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,315.1239013671875,488.804443359375,302.52587890625,500.8719787597656,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,315.4447937011719,269.0230712890625,387.38037109375,244.68951416015625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,315.78875732421875,233.4940948486328,323.83160400390625,380.18536376953125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,315.9678039550781,968.3989868164062,348.7686767578125,960.9204711914062,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,316.3426818847656,342.2516174316406,277.2728271484375,309.42327880859375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,316.5074157714844,385.2897033691406,338.8672180175781,385.03216552734375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,317.6325378417969,534.3008422851562,301.7109375,514.3326416015625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,320.44927978515625,727.644287109375,307.3827819824219,707.3902587890625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,321.04864501953125,789.450439453125,314.5415344238281,768.7635498046875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,321.04864501953125,789.450439453125,314.5415344238281,768.7635498046875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,322.61761474609375,537.7532958984375,305.614501953125,517.0006713867188,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,322.6692199707031,528.5735473632812,303.8062744140625,506.5706787109375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,324.29461669921875,939.8616333007812,375.5978088378906,900.9644775390625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,326.01409912109375,551.3200073242188,307.5380859375,534.531005859375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,326.1764221191406,331.222412109375,356.9449462890625,217.8886260986328,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,327.7591552734375,256.0128173828125,348.0629577636719,256.4380798339844,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,329.8215026855469,532.0822143554688,513.13525390625,550.55322265625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,329.85345458984375,323.90850830078125,309.5164489746094,283.1322326660156,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,331.92681884765625,942.7711791992188,312.0949401855469,927.2085571289062,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,332.2864990234375,516.9837646484375,309.02362060546875,497.8488464355469,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,338.7389221191406,314.596923828125,309.5164489746094,283.1322326660156,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,340.0199279785156,478.9640808105469,522.6970825195312,487.80023193359375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,340.9208068847656,304.8563537597656,310.8408203125,293.81378173828125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,341.7984619140625,781.6512451171875,320.6705627441406,759.6001586914062,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,341.9316101074219,308.9359436035156,339.38031005859375,268.6995544433594,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,342.01812744140625,245.76913452148438,408.8847961425781,227.9268035888672,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,342.3354797363281,529.042724609375,320.0008850097656,509.27618408203125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,342.35430908203125,524.9315185546875,316.5676574707031,502.97528076171875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,343.530517578125,313.39111328125,516.5285034179688,236.06785583496094,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,345.5196228027344,316.36328125,394.3725891113281,245.40647888183594,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,346.0760192871094,865.848876953125,351.3858337402344,854.9365234375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,346.6201171875,243.93353271484375,562.5429077148438,246.59681701660156,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,349.80450439453125,311.4615478515625,463.6686706542969,158.4048309326172,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,349.8994445800781,794.9265747070312,342.0787353515625,776.9407348632812,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,350.5018615722656,861.480712890625,369.3896484375,770.431884765625,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,352.8361511230469,228.91213989257812,341.4931640625,315.7641296386719,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,353.0754699707031,242.2193603515625,344.3371887207031,244.36082458496094,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,355.04638671875,812.471435546875,367.36846923828125,805.3858642578125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,356.8564147949219,555.9453735351562,300.8079833984375,323.3540954589844,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,356.8564147949219,555.9453735351562,336.2713317871094,533.2196044921875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,358.4811706542969,797.6459350585938,342.0787353515625,776.9407348632812,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,361.1622009277344,803.6043090820312,346.9208984375,784.4160766601562,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,362.754150390625,344.2344970703125,345.2169189453125,304.0224304199219,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,362.754150390625,344.2344970703125,439.87847900390625,189.82154846191406,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,363.8175048828125,799.3448486328125,342.0787353515625,776.9407348632812,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,364.4839782714844,332.188232421875,593.7755737304688,240.04222106933594,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,364.7701110839844,518.946044921875,323.6108703613281,493.9163818359375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,365.17254638671875,947.5223999023438,382.9640808105469,947.1535034179688,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,365.4150085449219,239.51747131347656,344.6328430175781,279.9477233886719,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,365.4826965332031,985.9171752929688,433.6004943847656,982.1282958984375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,365.883056640625,989.004150390625,524.853271484375,989.492919921875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,366.9449768066406,327.62713623046875,593.7755737304688,240.04222106933594,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,367.27752685546875,335.5528869628906,356.8297424316406,291.1170349121094,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,367.8949279785156,346.8188171386719,604.5779418945312,223.46319580078125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,368.53240966796875,862.1532592773438,366.5907287597656,846.5043334960938,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,370.4087829589844,981.5455322265625,381.3721923828125,905.71533203125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,372.439208984375,712.0033569335938,400.63897705078125,698.3995971679688,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,373.2185974121094,233.19134521484375,383.15240478515625,223.47299194335938,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,373.5831298828125,804.9268188476562,386.9439392089844,788.2274169921875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,376.22314453125,811.1185913085938,390.351806640625,792.4710693359375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,376.66485595703125,948.9526977539062,378.4267272949219,934.3408203125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,376.9495849609375,263.2147216796875,405.1720275878906,200.25833129882812,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,377.41876220703125,327.6247863769531,388.73583984375,250.81536865234375,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,377.75079345703125,828.260498046875,367.6321716308594,812.3123779296875,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,378.165283203125,1060.143310546875,603.63037109375,1020.3690795898438,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,378.23138427734375,814.7504272460938,364.4945983886719,795.9981689453125,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,378.98583984375,806.7239379882812,359.7788391113281,785.9509887695312,800,1066,800,1066
IMG_4039.jpg,IMG_4040.jpg,380.55181884765625,321.41351318359375,601.0780639648438,229.24627685546875,800,1066,800,1066
